"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"129.138598920783/253.49583007581","5137417","7926064.333","13032319.33","6477566.667","8184675","11316164.33","35720382.67","27711549","19948548","26745232.33"
"129.138600038817/158.669871215597","9722954.667","15170967.67","34394836.67","17562946","8548391.667","4984119.667","54418503.33","53801103","46296104","56144573.67"
"129.138617243451/205.888790827376","11462149.33","10089783","95849611.33","9518010.333","6296621.667","4137816","51694381.67","46580083","89954434.33","36431096.67"
"130.049924404657/73.7879974534633","247615782.3","251140468.7","250131171","253736904.3","343951416.3","96911403.67","65582659.33","106884975.7","95732609.67","70870781.67"
"130.086299352871/89.2286906364081","50621441.67","57084249.33","185704515","61254243.67","55282634.67","33111038","76960885.67","66986239","86002178.33","121919380.3"
"130.111395364912/145.396233141771","122718.8333","2146236.5","122718.8333","1317066","122718.8333","122718.8333","5748139.667","1681804","122718.8333","122718.8333"
"130.142039152654/280.845057002203","226335.5","581889","5556339.333","524018.3333","521987.3333","960075","2173775.667","2410112.333","2160780.333","4241141.333"
"130.142041633579/179.251440955553","191266.5","292318.5","5038194.667","549171.6667","358087.6667","580137","2910642.333","2348527.333","2618611.667","3627772"
"130.159069364706/30.15760866127","4709952.667","10936771","7003445.667","6745506.333","5244464.667","4527624.333","13162875.67","1136874","8932692.667","3880607.667"
"130.908808745187/151.221991575739","3776510","1329145.5","122718.8333","122718.8333","122718.8333","122718.8333","5734797.333","122718.8333","3609365.5","1653570"
"131.002271970877/115.673482687932","2312980.333","2088267.667","3658407.333","867031","876164.3333","836651","3995515","2155791.667","2850375.333","5295170"
"131.010719141792/207.608850797089","122718.8333","42308660","122718.8333","122718.8333","4740611.5","48223705","93864003.33","5627065","89213907","10084562"
"131.053272580019/81.5567635053217","11693726.67","11906729.33","10341360.33","12395182.67","15663034.33","5040218","2769765","4599567","4042743.667","4477515"
"131.089640926007/66.0438402872426","2819107.333","3006399.667","13817271","3773703","3376035.333","1628445.667","3614584.333","4060708","5307132.333","9709444.667"
"131.102667875079/97.4955950088073","122718.8333","751230.5","3411748.5","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2474709.5","1913391.5"
"131.117881263879/41.0427384497766","36586905","24436568.67","63385342","27116647.33","48701981","10816142.67","16970606","14255440.67","14835105.33","15327329"
"131.129172303174/79.436378689575","9503150.333","11509691","1047301","12595556","7350694.667","403586.3333","2723526","789281","1035191.333","1023124.333"
"131.388514660014/138.95698057925","1988104","1973529","1919238.667","1707073.333","1694152","1207477.333","122718.8333","3400464","122718.8333","122718.8333"
"131.520814990361/111.826019899764","122718.8333","329337.5","2009986.5","3453038","122718.8333","2189264","6717151.333","1500560","1576104.333","2833368.667"
"131.533457010242/98.1842036033549","2335424.667","1144053.667","4130231.667","830197","1511336","1362174","7070021.5","1373005.667","3948379.333","2652161.333"
"132.065554491205/134.901099532628","8546161","2303433","31338039.67","2227048","3184874.333","2044822.333","22481754.67","10712586.33","18782141.33","32564398"
"132.065559464189/88.19804474284","7955819","4097477.333","16220582","4124572.333","4102845.667","2321226.667","16272774.67","11407163.33","17995051.67","28847920"
"132.075138286414/265.581838148051","6141261.667","7794720.667","5572484","10008706.33","7345400.667","5237326.667","4825644","6984087.5","10284718.33","10703678.33"
"132.101958094343/46.7839351403457","905365128","685056113","1547871067","939959282.3","1287262345","355910122","567512902.3","609511877.7","690385765","796581564.7"
"132.129966870587/46.6000524085271","4140459","2917342.667","7261363.333","4322628","6042760.667","1515984","2257625.333","2648585","3196083.333","3561968"
"132.410643542595/27.3414186305433","366966.5","2856558.5","971908.6667","401361.6667","4471532","364397","1681062.5","350853","1119789.5","4158015"
"132.505485274753/137.507872860727","26253845.67","25159428.33","37477032.67","22260568.33","22243279.33","18111737","34366495.33","28582780","28274113","22034493.33"
"132.554262248745/178.882618189219","7111505","6775503.667","21080381.33","6613892","7087009","3778454.333","11647092","8020067.667","8664894.333","11388649"
"133.031987635862/60.4769336832652","4217310.333","2870512.667","6301776","4457286","6516187.333","1097519","1211256.5","1906652.333","1776304.667","2080679.333"
"133.060742984343/79.1953934627369","107926586","96491768.67","110967722.7","109329518.7","141679695.7","55413376","28472828","66614203","43537320","25587829.67"
"133.097155174173/99.7793144732665","46581952","49954638.33","165431358.3","47632333.33","38560951","19180852.67","50889981.33","43411652.67","76149258.33","69373461"
"133.105324176884/38.9621758469549","57763277","43688393.67","99947703","59863025.67","82198410.33","22369650","36882248.67","38688427.67","44051671","50845243.67"
"134.018863844177/68.8126405372699","46903271","44524168.67","102691428.7","47731704.33","61130789","22526804","31813828.67","31408179.67","39122234.33","37259716.67"
"134.02704435303/171.680141499835","12845310.33","11944504.33","48755969.67","12862023.67","14305774","7619568.667","24279557.33","15960232.33","19487947.33","26398737.33"
"134.044802873868/138.197090919665","41590686","31859271.67","47551036.33","45358835.33","58443636","25833238.33","67116635.33","76746474","45815552","75304405"
"134.11754044887/214.367071781703","89532489.67","16122912","302846750.3","11049023.33","6890375.333","268404633","104197560.3","308365318","284987144.7","173892729.7"
"135.030416989845/57.3572870377519","8555674.667","9609086","8000903.333","12597390.33","9496123.667","4110514.667","11338981.67","6786559.333","9464856","9322326"
"135.041584018137/110.115890231255","1346243","4444980.333","1628403.333","630986.3333","412107.6667","6060962.333","10490765","1646846","1238575","2519343.333"
"135.080466232827/24.1828538901512","4106237","6480420","3717873","5000665.667","8249569.333","389706.6667","8025913","861637","5041512","6424102"
"135.120925770756/95.2833517241958","4480908.667","2258209","7775941.333","1732707.667","2719711.667","1894692.667","11117723.67","2896270.667","18287561.33","14588481"
"135.120927321387/240.769657322131","11798528","9939110","11932094.33","9803517.667","10179551","16331060.33","13183654","15628842.33","21410466.33","7206432"
"135.493307510665/127.745619249277","1420999.667","1483182.667","2918685","1067553.333","1371697","6931737.5","2430132","122718.8333","122718.8333","122718.8333"
"136.061881963348/25.8997213601845","13769665","17903820.67","18164276.33","13252198.67","15870955.67","7730338.667","17809340","11363471","11914762.67","11081075.67"
"136.061889535122/186.006814545726","1609815.667","1403485.667","6898067.667","1217717","1168974","1067707.333","3357855.333","2500871","3752819.667","992237.3333"
"136.075769900508/52.6322906696118","3241199","3275998","5090472","5124511.667","6022809.333","2528358.667","1678910.333","1553323.333","1768887.667","1920484.333"
"136.562181261746/139.240453394458","2089762.667","2648007","122718.8333","2624535.667","2051007","2551891.333","122718.8333","2075590.5","122718.8333","122718.8333"
"137.023408179314/139.299791802387","5499450","122718.8333","4850690.333","634699","122718.8333","1834071.667","2989053.667","2193530.333","2269829.667","2068517"
"137.045741219924/45.4528086202951","24059509","26038807.33","40263824.67","31274755","38734477.33","6585841.333","19969405.67","17234597","23901301.33","25624538.67"
"137.072764655226/55.6742178035062","55492381","49554253.33","60874346.67","62365241.33","72651914","27730873.33","41432463.67","39317027","42666041.67","43046478"
"138.054956839422/45.6643713197125","39693262.33","39395307.33","61606542.67","42573157.67","53829069.67","10963827.67","25004860.33","21437326.67","25022568","28302431"
"138.47096787358/114.19444944348","4855269.667","5445647.333","211458219.7","5160922","4632428.667","4364806.667","210856983.3","171947660.3","127299218.3","2356539.667"
"138.906540114369/116.968918897193","1260270","3745708","97161032.5","4065287.333","5898471.667","4453411.333","44951081.33","122718.8333","156393271.3","178306069.7"
"138.93537980156/138.924764152571","4405987.667","4997347.5","6339783.5","3913259","122718.8333","4315499","122718.8333","122718.8333","122718.8333","122718.8333"
"139.050218556392/42.179527641764","7357382.333","15075872.33","9037487","6380003.667","8129340.333","5978675","12321447.67","7802699","60533262","14195574.33"
"139.051591157741/135.044314825362","3091879.333","122718.8333","122718.8333","3147606","2984011","3055135.667","122718.8333","2699722.5","122718.8333","122718.8333"
"139.05835085587/41.1528598916783","1435618","2021884.667","2759853.333","1135154.667","3352452","2636582","3268367.333","1196616.333","5257720.667","2068172"
"139.073343977476/177.990506304887","2936946","3453474.667","16577129.33","3577003.667","3488909.333","1828088","5646621.667","3551969.667","4663058.333","7222558.667"
"139.123053955407/225.586997765138","2758745.667","36154743.67","2396604","1517755.333","1047916","6699315.333","36909560.33","1611003","786040.3333","1407409"
"140.027638672753/114.158010508911","122718.8333","875497.3333","5732222.667","998961","752944.5","1846844.5","6574573.333","2926236","4154008.333","7467897.333"
"140.068289793062/66.8104957464953","94041490.33","93794357.33","181463821.7","97265274.33","105561354.3","49840601.67","72299044","63525719","67098648.67","85721902"
"140.070573072648/55.6980875338512","91679760","86996815.5","171307164.3","90628072.33","100503730.7","47211848.67","74626242","60317327.5","61917275.33","77157744.5"
"140.072964705547/31.4232129833942","1361763","122718.8333","122718.8333","2995923.333","122718.8333","122718.8333","122718.8333","122718.8333","1716140.667","3178418.5"
"140.118261679668/208.645319084736","10878978","997924.6667","10613429","1113235.333","21543944.67","10671804","14514917","12348256.33","8376755","7947589"
