"","DW_20180105_013","DW_20180105_037","DW_20180105_061","DW_20180105_097","DW_20180105_121","DW_20180105_019","DW_20180105_043","DW_20180105_067","DW_20180105_103","DW_20180105_127"
"Label","N2","N2","N2","N2","N2","swip10","swip10","swip10","swip10","swip10"
"103.0583399762/47.4613285517518","771470","515145.6667","464503.6667","617622.3333","723317.3333","242219","20091670","168006","122718.8333","121829"
"103.123271149075/34.2081422168367","7167137.667","5597627.667","8254758.333","6824227.667","8414521.333","1415168","7742978.333","3588742.333","3845906.667","5579184"
"103.130536390808/172.614961432833","139750","561993.6667","122718.8333","122718.8333","122718.8333","971701.5","1507502","122718.8333","122718.8333","122718.8333"
"103.507646991615/117.53535954739","31372","284616","122718.8333","516616.6667","1046189","785535.3333","1849651","2988973","1682968.5","122718.8333"
"103.533506747286/131.94557874511","4891451.333","3743838.667","122718.8333","3825027.333","3978487","4303405.667","6144964","2733478","3685175.5","122718.8333"
"103.823462142283/47.8503243656585","1638733.333","2563183","6031732.333","5063713.667","3287759.333","850723.6667","28021398.67","4278787.667","2454956.333","3409856"
"104.008170451351/272.309631662777","122718.8333","355048","122718.8333","122718.8333","264838.5","122718.8333","1246823","122718.8333","122718.8333","122718.8333"
"104.030293595403/181.880629009903","122770370.7","135612562.3","105041801.3","113900277.3","114731672","122338147","102418971.7","106295887.3","93951380.33","103761728.7"
"104.070605506448/55.6939598340273","5112825","5730660.667","7645476.667","4757012.667","6030166.333","4181323.667","6119118.667","3460332","3845060","3448425"
"104.078662300822/29.5702112473479","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","3607410","122718.8333","122718.8333","122718.8333"
"104.087278734297/44.6433827881895","26900310.33","28997036.67","55427826.33","37688775.33","20031194","16089104.67","26946479.33","22271101.67","29902568.33","35853771.67"
"104.100420338404/48.6476196127068","7042823.667","10733334.33","13064922.33","5345249","7700388","7001070.667","45980123.67","5379180","5388755","8892595.667"
"104.106970895819/46.4866792811117","5182899420","4959169752","7941858628","5816449575","6786849481","2818610601","4399283876","4181652341","4598211094","5000689488"
"104.113605477794/46.7997392767219","6366563","6844012.667","13472822.67","6551672","8332723","5008154.667","40059592.67","7613011","4855715","7172608.667"
"104.115778336196/53.2976217682619","2947100","3667653.667","9949890","3308331","2778436","9355048.667","5361407.5","2782876.667","2719547","5344230.667"
"104.126542630331/44.8036730187381","23236806.33","28425394","51474769.67","28830675.67","19459196.67","16125289.33","21212400","25753130.67","27594694.33","33547756"
"104.391619412799/47.4895869655694","1614968.667","2752214.667","5996474","5091628.667","2942248.333","808745","41457558.33","3984751","2322808.333","3727040.333"
"104.528881682026/134.313233512055","3027991.667","2682296","2221546","2664954.5","3053136","2078158.5","122718.8333","122718.8333","122718.8333","122718.8333"
"104.529878045271/51.5395765835924","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","375944138.5","122718.8333","122718.8333","122718.8333"
"105.033563841032/233.861899076317","122718.8333","1200311","712833.5","747854","1383335.5","1083088","122718.8333","122718.8333","122718.8333","122718.8333"
"105.042335912431/238.277180479461","2141817","1456603.333","1643635.667","1811474.667","875914.3333","2183858.667","3957729.5","2605664.667","2445643.333","2305497"
"105.09740999037/46.4188100658652","122718.8333","122718.8333","6695689","8934796","6365999","122718.8333","122718.8333","122718.8333","8448401.5","122718.8333"
"105.11029137541/44.4084864086832","254829103","246150395","410785700.7","297733196.7","346363674.3","122669778","243210606.7","197041915.3","206428586.7","241287951.7"
"105.226307582113/143.764383206599","2566186","2439492.667","2692517.333","1788964.667","1873356.333","2533058.333","122718.8333","2165470.667","1851584.667","2001851.333"
"105.335441053755/279.965171260793","563894.5","748612.3333","122718.8333","713366.6667","795294.6667","491081","122718.8333","403292.5","122718.8333","122718.8333"
"105.473054012981/128.194986773733","1361286","1388139.333","122718.8333","1317934","1374468.333","122718.8333","10051662.5","122718.8333","122718.8333","122718.8333"
"105.981450263873/136.302897758677","2436875.667","2415180.667","122718.8333","1981543","1894197","4252398","122718.8333","3132212","2058203.333","122718.8333"
"106.023129549246/137.191885702219","5567278","4649876.333","3965642","3939240.667","3897951.333","4539520.333","4041383.667","3454284.667","2647667","2664538.333"
"106.049871576931/88.170915040773","130921098.7","120213878.7","105552302","126981012.3","171107223.3","56067685.67","37999991.33","49557850.33","49531422.33","32981116.33"
"106.086380208785/241.637094808106","850188","772713.3333","502150.3333","738736.6667","727285","562417.6667","702763","438986.6667","320441.6667","389289.6667"
"106.11366224834/53.5015718475362","7262362.667","5246158.667","9443339.667","6304225.333","6327356","3398929","3777264","7446696.333","6576290","8424581"
"106.114979793526/46.0880831471246","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2965683","7045747.667","1316885.667","2790725","5899322.333"
"107.030989601577/41.7980980074367","1253667.667","613011","1730896.667","685097.6667","1903436","372003.6667","512130.3333","908484.6667","543331.3333","122718.8333"
"107.049128997377/46.7995426540096","2015173.667","1770588","3266780.333","2463948","2985889","865384.6667","2047195","1227642","1351821.667","1261303"
"107.049151570908/242.673819515319","707526","1113372.667","922332.6667","663487.6667","439227.3333","737656","3141939.333","1212078.333","819302.6667","1037223.667"
"107.053029503591/70.9652454278692","4940957","6458592","122718.8333","4413935.333","3793219.333","4533297","3079512.5","2965564","5308144","1333358.667"
"107.065383597617/168.667951338264","668453.3333","1240022","2624207","1502966.333","1666150","1273936","1700036","1196731.333","2065123.333","2621163.333"
"107.065436488278/50.41741844816","2521083.667","2060516.667","3099956","2956527.667","3508304","1472123.667","3230189.333","1980920","1972158.333","2845614.333"
"107.070290533954/233.314740050404","572162.6667","848070.3333","906504.3333","891904.3333","1279330.333","874217.5","122718.8333","2095336.667","444534.6667","1249660"
"107.085543740743/104.074506336946","1351803.333","1372582","1209580","974653","1859210.333","1638279.333","616059.6667","61542.33333","15608.33333","83896.5"
"107.141643933208/50.2557266040428","1901772","1237433","1763132","1484482","2672539","1850629.333","6017577","2389950.667","4569693","3327018.333"
"108.022783706914/277.60548078998","1739664","954252.3333","790808.3333","198702.3333","1138946","1051287","476350","968210.3333","800320.6667","2985072.5"
"108.044362286802/270.250552104644","689273","882917","1217410","1228989","456496","1724898.667","1882123","934817","1528943.333","1237640.333"
"108.044362680813/237.623079057813","1658486","2467868.667","868292.3333","1521335.333","1834678","2524039.333","1060134.667","135167","702005","2430433"
"108.054099672471/80.4819628224819","2126115.333","440634.6667","232794","434062.6667","739379","4780979","122718.8333","1563387.333","93763","122718.8333"
"108.080844199506/245.995198775776","452953.3333","700278","1035117","321846.3333","630570","658728.3333","122718.8333","596866.3333","987019.6667","195983.6667"
"108.410497981272/125.788617319845","3223525.667","4428013","5838845.333","2950656.333","4000928.333","5246494.333","5595197.667","9711397","7787507.667","15072470"
"108.536009318515/44.8688780407606","31276.33333","167718.3333","27790.33333","79320.33333","228589.3333","228817.6667","36564178","238186.6667","108912.6667","300888.3333"
"108.536403177606/268.585887758822","685473","609776.6667","955109","692799.6667","930053.3333","345580.3333","122718.8333","617152.3333","589223","612971.6667"
"108.685290052868/288.566549350512","1950674.667","1864224.667","741071.3333","509129.6667","1726232","1249094","122718.8333","935720.6667","682106.6667","481342"
"108.721765423798/28.0910071902401","1177363.333","3670891","3199603.667","4110795","5797066.667","2337187","57256.5","2042537","3324011","4083513.667"
"109.028454965976/216.552433354053","898898.3333","1474432.333","10082409","1685922.333","1120403.667","463212.6667","3485184.333","1778917","2248394","3974863"
"109.033792018892/163.132591472405","2691481.333","4626061","5838600.333","3272137.333","5672165.667","8077686.333","4555360","4913550","3030222","14044811.33"
"109.063342377175/52.9563285126645","13006444","11115813.33","16977207","14567512","17485731.67","6323698.667","9609906.667","9847301","10614145","11489058.33"
"109.06483155727/22.8642623291523","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","2560502.333","407688","384453.3333","5937616","405592.5"
"109.076036633127/215.23623228469","385291","813038","890723","700809","644074","1162697.333","237195","483884.3333","274303","179369"
"109.5152341449/100.912174413719","122718.8333","253708.6667","122718.8333","13864","602350","529734","122718.8333","122718.8333","122718.8333","122718.8333"
"109.551560216052/177.678376504566","828620.3333","713020.3333","2341409.667","646131.3333","744371.6667","414469.6667","1286312.333","798577","1038241.667","1221394.333"
"109.662222496111/279.489644254596","388487.6667","338068.3333","532703.6667","261575.3333","481345.6667","391168.6667","1862013","492320.3333","566319","1116473.667"
"109.987378030637/111.516573744964","122718.8333","3116244","2103195.667","3259057.5","122718.8333","122718.8333","4230942","2363191.667","1437636.333","2808415.333"
"110.023243588275/55.19002521768","55463","163315.3333","145904.3333","100838.6667","37184.66667","254072.3333","4796543.5","94914.5","157110.5","122718.8333"
"110.023247954834/282.013483725752","815512","570305.3333","1108270","844906","1127946.667","1326017.667","1664418","1219088","1549418","122718.8333"
"110.023247984191/233.195435432341","879570.6667","725542","1062065.333","1012315.333","1237435.667","810755.6667","499027","403980.5","374842.5","122718.8333"
"110.023303482546/113.334361597912","25831.5","12966","122718.8333","100086.5","491351.3333","248359","122718.8333","122718.8333","602581.5","122718.8333"
"110.030017115027/110.747643914142","122718.8333","122718.8333","1826669.333","1470429","122718.8333","122718.8333","122718.8333","644525.3333","1712737.667","2259170.667"
"110.071295164999/95.3028574848839","38180818.33","39190691.67","50048989.33","38991713.67","52079329.67","10478667","23476214.33","17852862.33","22164334.33","30798837.67"
"110.296202255923/103.956522368146","455816.3333","1019807.333","4239752.667","557064","971172.6667","3901321.667","7411925.5","2174446.333","3532136","3552017.667"
"110.380705755103/95.8145838017053","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","122718.8333","33629197","122718.8333","122718.8333","122718.8333"
"110.521740284285/33.4924660866128","3940595.667","896210.6667","1676049","520513","583998","8350814.333","1002952.333","1142293","561121","1604084.667"
"110.945474359666/136.06881176692","1802624.333","2014089.333","1727728.333","1716182","1550620.667","2391897.5","4345145.333","1141392","1098190","973076.6667"
"110.975370653093/274.580388986873","1007236.333","588503","122718.8333","816484.3333","767963.3333","706051","122718.8333","643583","122718.8333","122718.8333"
"110.975373718024/132.177219436534","3108057.667","1758375.667","122718.8333","2336956.333","1319528.667","2512655.5","122718.8333","2587874.333","122718.8333","122718.8333"
"111.003544859348/96.2063298964017","122718.8333","122718.8333","122718.8333","122718.8333","2714572.333","122718.8333","5883938.333","122718.8333","122718.8333","122718.8333"
"111.017686278083/270.860669921454","749807","696826.3333","106142.5","623211.3333","581660.3333","731169.6667","521312.5","676356.3333","466826.5","122718.8333"
"111.039128116575/207.902735076389","38825288","191006719","198798887","346309132.5","184692252.3","261785635","499625023.7","36199715.5","280983803.3","338690614"
"111.044022745768/225.234197940272","1200800.667","900382","327099","811427","1881181.333","639841","962101","919828.6667","1485499.333","2068905.333"
"111.044077785542/112.939664095175","1425410.333","453038.6667","1614094","350821","1128616.667","925969","30835.33333","671897.3333","21278","27627"
"111.055266917357/263.995761435217","1016290.667","1562732","1547977","747517","596920","2378904","1900132","1670263.333","1153366.667","818295"
"111.055297674014/85.2083633279182","2112594","1720269.333","3526274.333","1262360.667","2046957.667","966880","544713.6667","1807351","1556442","1841927"
