mzround	mz.x	retention_time.x	DW_20180105_020	DW_20180105_044	DW_20180105_068	DW_20180105_104	DW_20180105_128	DW_20180105_014	DW_20180105_038	DW_20180105_062	DW_20180105_098	DW_20180105_122	Pathway	Overlap size	Pathway size	p-value	Empirical ID	massfeature_rows	Adduct	KEGG ID	compound_annotation	mz.y	retention_time.y	p.value	statistic	Truncated annotation
341.206612	341.206611960265	232.748093051487	99824	23393.25	161952	5848.3125	75314.5	33872	1462.078125	1462.078125	31643	731.0390625	Arachidonic acid metabolism	8	13	0.0112183931227	E1096	row601	M+Cl37[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	341.206612	232.7480931	0.054165	-2.2547	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Fatty acid activation	5	8	0.0361593600054	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	De novo fatty acid biosynthesis	7	11	0.0131091335367	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Butanoate metabolism	4	6	0.0430500584029	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Valine, leucine and isoleucine degradation	6	10	0.0291846287006	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Lysine metabolism	5	8	0.0361593600054	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Pentose phosphate pathway	5	8	0.0361593600054	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Arachidonic acid metabolism	8	13	0.0112183931227	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
346.0557627	346.055762739188	26.6509642961554	10533771	25227096	22729840.6666667	22370885.6666667	22779265.6666667	31415899	34361356.6666667	59835605.3333333	34071411	38731630.6666667	Alanine and Aspartate Metabolism	7	13	0.0390837051789	E197	row272	M-H[-]	C00362;C00020	dGMP; 2'-Deoxyguanosine 5'-monophosphate; 2'-Deoxyguanosine 5'-phosphate; Deoxyguanylic acid; Deoxyguanosine monophosphate$AMP; Adenosine 5'-monophosphate; Adenylic acid; Adenylate; 5'-AMP; 5'-Adenylic acid; 5'-Adenosine monophosphate; Adenosine 5'-phosphate	346.0557627	26.6509643	0.0096981	3.3761	dGMP; 2'-Deoxyguanosine 5'-monophos
347.2229116	347.222911589198	222.775301694221	15682300.6666667	9892287	16356207.6666667	16130658.3333333	17309755	21341133.6666667	21294926.3333333	24670133.6666667	31284764.6666667	31750591	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E400	row166	M-H2O-H[-]	C05472	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	347.2229116	222.7753017	0.0034743	4.0924	Urocortisol; 5beta-Pregnane-3alpha,
347.2229116	347.222911589198	222.775301694221	15682300.6666667	9892287	16356207.6666667	16130658.3333333	17309755	21341133.6666667	21294926.3333333	24670133.6666667	31284764.6666667	31750591	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E326	row166	M-H[-]	C05487;C05475;C05478	17alpha,21-Dihydroxypregnenolone$11beta,21-Dihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,21-diol-3,20-dione$3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione; 5beta-Pregnane-3alpha,21-diol-11,20-dione	347.2229116	222.7753017	0.0034743	4.0924	17alpha,21-Dihydroxypregnenolone$11
348.2260744	348.226074378392	222.210842615906	3535721.66666667	2762608	3781855	3433797.66666667	3881634.66666667	4707889.66666667	5070676.66666667	5841613	6547119.33333333	7004826.66666667	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E326	row85	M(C13)-H[-]	C05487;C05475;C05478	17alpha,21-Dihydroxypregnenolone$11beta,21-Dihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,21-diol-3,20-dione$3alpha,21-Dihydroxy-5beta-pregnane-11,20-dione; 5beta-Pregnane-3alpha,21-diol-11,20-dione	348.2260744	222.2108426	6.9012e-4	5.3448	17alpha,21-Dihydroxypregnenolone$11
349.2380597	349.238059670208	231.875844861152	6634188	5355275	7346908.33333333	7728841.33333333	7353851	8398080.66666667	8768645.66666667	8998329.66666667	10447482.3333333	10829302	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1096	row187	M+HCOO[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	349.2380597	231.8758449	0.0044176	3.9201	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
349.2380597	349.238059670208	231.875844861152	6634188	5355275	7346908.33333333	7728841.33333333	7353851	8398080.66666667	8768645.66666667	8998329.66666667	10447482.3333333	10829302	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E974	row187	M-H[-]	C05476	Tetrahydrocorticosterone	349.2380597	231.8758449	0.0044176	3.9201	Tetrahydrocorticosterone
349.2380597	349.238059670208	231.875844861152	6634188	5355275	7346908.33333333	7728841.33333333	7353851	8398080.66666667	8768645.66666667	8998329.66666667	10447482.3333333	10829302	Arachidonic acid metabolism	8	13	0.0112183931227	E1096	row187	M+HCOO[-]	C00219	(5Z,8Z,11Z,14Z)-Icosatetraenoic acid; Arachidonate; Arachidonic acid; cis-5,8,11,14-Eicosatetraenoic acid	349.2380597	231.8758449	0.0044176	3.9201	(5Z,8Z,11Z,14Z)-Icosatetraenoic aci
350.2420144	350.242014385813	231.909823311549	1606783.66666667	1075371	1872299.33333333	1663832.33333333	1562319	1709442.66666667	1890267	1982047.66666667	2154884.66666667	2400918.33333333	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E974	row509	M(C13)-H[-]	C05476	Tetrahydrocorticosterone	350.2420144	231.9098233	0.037207	2.4954	Tetrahydrocorticosterone
351.2540051	351.25400508398	241.051499578395	3581299.33333333	12829801	2638968.66666667	2798637	3217313.33333333	2868070.33333333	2807858.66666667	3453005.66666667	3937198.66666667	4079436	Fatty acid activation	5	8	0.0361593600054	E1064	row2213	M+HCOO[-]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	351.2540051	241.0514996	0.57169	-0.58967	(8Z,11Z,14Z)-Icosatrienoic acid; Di
351.2540051	351.25400508398	241.051499578395	3581299.33333333	12829801	2638968.66666667	2798637	3217313.33333333	2868070.33333333	2807858.66666667	3453005.66666667	3937198.66666667	4079436	De novo fatty acid biosynthesis	7	11	0.0131091335367	E1064	row2213	M+HCOO[-]	C03242	(8Z,11Z,14Z)-Icosatrienoic acid; Dihomo-gamma-linolenic acid; (Z,Z,Z)-8,11,14-Eicosatrienoic acid; (Z,Z,Z)-8,11,14-Icosatrienoic acid; (Z,Z,Z)-8,11,14-Eicosatrienoate; (Z,Z,Z)-8,11,14-Icosatrienoate; 8,11,14-Eicosatrienoate; 8,11,14-Icosatrienoate	351.2540051	241.0514996	0.57169	-0.58967	(8Z,11Z,14Z)-Icosatrienoic acid; Di
363.2211681	363.221168067309	241.470412911862	4561372.66666667	4704248.33333333	3849299.66666667	3576569.66666667	3787067.66666667	5273704.66666667	4786097.33333333	7500204.33333333	7719741.66666667	6034262.33333333	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E788	row208	M-H[-]	C05489;C05471;C05470;C05474	11beta,17alpha,21-Trihydroxypregnenolone$11beta,17alpha,21-Trihydroxy-5beta-pregnane-3,20-dione; 5beta-Pregnane-11beta,17alpha,21-triol-3,20-dione$Urocortisone$3alpha,11beta,21-Trihydroxy-20-oxo-5beta-pregnan-18-al	363.2211681	241.4704129	0.0052809	3.7941	11beta,17alpha,21-Trihydroxypregnen
365.2328085	365.232808478968	219.624848509296	46786.5	23393.25	163598.5	146888.5	191152	2924.15625	1462.078125	1462.078125	1462.078125	731.0390625	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E912	row24	M-H[-]	C05472	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	365.2328085	219.6248485	2.27e-5	-8.7523	Urocortisol; 5beta-Pregnane-3alpha,
365.2331907	365.233190664469	266.04154521844	46786.5	23393.25	53905	84441.5	144517	2924.15625	1462.078125	1462.078125	1462.078125	731.0390625	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E925	row19	M-H[-]	C05472	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	365.2331907	266.0415452	9.35e-6	-9.8712	Urocortisol; 5beta-Pregnane-3alpha,
365.2369299	365.236929922262	188.65286502196	1178157	1282007.33333333	689752	1742090.66666667	2376828.66666667	829229.666666667	925971.666666667	504646.333333333	464710.333333333	979352.333333333	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E703	row519	M-H[-]	C05472	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	365.2369299	188.652865	0.039308	-2.4602	Urocortisol; 5beta-Pregnane-3alpha,
366.2400735	366.240073494582	265.807560245182	364905.666666667	10639046.6666667	351350	394063	549242.666666667	485663	841996.333333333	529246.333333333	803551.333333333	742181	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E925	row2645	M(C13)-H[-]	C05472	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	366.2400735	265.8075602	0.81017	-0.24828	Urocortisol; 5beta-Pregnane-3alpha,
366.2402417	366.24024169062	188.398740461476	271818	669500	440904.5	478369.333333333	370114.5	112710.666666667	416379.666666667	375111.333333333	376678.666666667	275321.5	C21-steroid hormone biosynthesis and metabolism	9	11	3.36131629146e-4	E703	row1108	M(C13)-H[-]	C05472	Urocortisol; 5beta-Pregnane-3alpha,11beta,17alpha,21-tetrol-20-one	366.2402417	188.3987405	0.1848	-1.4511	Urocortisol; 5beta-Pregnane-3alpha,
